DateTime,Value [FLOW] Flow (cfs),Value [TSS] Total Suspended Solids (mg/L),Value [TP] Total Phosphorus (mg-P/L),Value [SRP] Soluble Reactive Phosphorus (mg-P/L),Value [NO23] Nitrite + Nitrate (mg-N/L),Value [TKN] Total Kjeldahl Nitrogen (mg-N/L),Value [CL] Chloride (mg/L),Value [SO4] Sulfate (mg/L),Value [SI] Total Silica (mg-Si/L),Value [COND] Conductivity (umho)
06/01/2018 12:00,146,12.145,0.1186,0.063,2.01,0.63,48.4,92.8,7.19,719
06/02/2018 12:00,205,50.377,0.1883,0.07,5.75,1.373,41.2,70.2,8.54,620
06/03/2018 12:00,168,35.663,0.1406,0.054,3.94,0.727,43.9,91.7,7.98,694
06/04/2018 12:00,141,11.929,0.0807,0.038,3.28,0.741,47.5,99.7,7.24,731
06/04/2018 12:50,141,12.936,0.0919,0.034,3.34,0.835,48.5,101.5,7.27,733
06/04/2018 20:00,134,10.81,0.082,0.044,2.92,0.699,47.2,94.5,6.78,730
06/05/2018 20:00,123,7.571,0.063,0.022,2.41,0.553,50.1,96.7,5.96,751
06/06/2018 20:00,112,6.0769,0.054,0.019,2.06,0.509,51.1,98.6,5.22,760
06/07/2018 20:00,106,8.9965,0.047,0.014,1.69,0.567,52.3,101.9,3.63,751
06/08/2018 20:00,102,6.5502,0.052,0.015,1.3,0.444,53.9,105.1,2.42,744
06/09/2018 20:00,111,8.6092,0.055,0.013,1.27,0.462,54.3,104.3,2.26,754
06/10/2018 04:00,249,29.166,0.112,0.013,0.85,0.293,44.3,102.3,3.5,714
06/10/2018 12:00,714,185.18,0.386,0.046,5.67,0.86,35,75,6.18,601
06/10/2018 20:00,1600,730.29,1.128,0.102,9.42,2.395,30,42.7,6.88,477
06/11/2018 04:00,2360,665.33,1.006,0.109,8.14,2.923,23.1,30,6.97,378
06/11/2018 12:00,2710,385.76,0.674,0.103,8.41,3.045,25.3,32.7,7.79,415
06/11/2018 12:30,2780,243.95,0.565,0.117,8.55,2.657,25.6,32.7,7.9,419
06/11/2018 20:00,2700,264.83,0.519,0.114,11.14,2.318,26.3,29.8,8.08,431
06/12/2018 04:00,1620,163.84,0.394,0.101,14.71,2.272,28,36.8,8.82,492
06/12/2018 12:00,999,93.862,0.301,0.11,15.97,2.159,29.2,43.8,9.34,539
06/12/2018 20:00,666,58.287,0.232,0.096,17.22,1.867,31.2,50,9.77,576
06/13/2018 20:00,355,24.238,0.143,0.067,13.79,1.104,34,61.1,9.68,615
06/14/2018 20:00,242,8.6893,0.111,0.058,11.22,0.866,36.9,71.5,9.58,659
06/15/2018 20:00,182,6.0769,0.091,0.05,8.83,0.774,39.2,78.9,8.75,681
06/16/2018 20:00,157,6.7981,0.076,0.04,6.97,0.769,40.6,82.9,7.84,696
06/17/2018 20:00,143,8.7131,0.066,0.027,5.5,0.655,42.6,89.1,6.83,700
06/18/2018 12:30,134,5.521,0.078,0.014,4.66,0.716,42.9,94.4,5.94,718
06/18/2018 20:00,131,7.2944,0.055,0.014,4.34,0.676,45.3,97.1,5.95,707
06/19/2018 20:00,129,8.9916,0.051,0.015,3.95,0.652,45.9,94.8,5.25,695
06/20/2018 20:00,120,5.7106,0.043,0.007,3.13,0.513,47.6,99.1,3.97,721
06/21/2018 20:00,123,5.9523,0.036,0.007,2.33,0.49,47.9,106.3,2.93,713
06/22/2018 20:00,117,5.4274,0.053,0.021,1.87,0.449,49.6,109.6,2.22,723
06/23/2018 20:00,133,11.96,0.07,0.006,1.92,0.729,53.3,102.8,2.26,690
06/24/2018 20:00,120,10.796,0.047,0.003,1.14,0.615,47.1,107.6,1.88,666
06/25/2018 04:00,112,8.1744,0.043,0.001,1.12,0.577,47.4,110.7,1.93,672
06/25/2018 11:00,109,10.943,0.046,0.005,1.11,0.601,49,118.1,2.01,728
06/25/2018 12:00,109,8.6,0.039,0.004,1.35,0.54,48.2,114.5,1.9,722
06/26/2018 12:00,99.2,7.3,0.036,0.002,1.34,0.569,49.5,117.7,1.92,733
06/27/2018 12:00,164,51.1,0.169,0.024,5.38,0.844,87.9,91.7,4.25,828
06/28/2018 12:00,141,11.5,0.047,0.004,0.87,0.496,50.8,109.6,2.4,727
06/29/2018 12:00,131,8.5,0.037,0.003,0.66,0.434,44.4,117.1,2.32,731
06/30/2018 12:00,106,9.7,0.042,0.006,1.14,0.479,46.6,114.3,2.9,713
07/01/2018 12:00,92.4,10.2,0.049,0.007,1.19,0.514,51.4,107.3,4.08,704
07/02/2018 04:00,88.4,6.2,0.05,0.01,1,0.578,53.6,108.8,4.6,692
07/02/2018 11:15,85.9,10.8,0.054,0.005,0.84,0.652,53.5,110.6,5.07,685
07/02/2018 12:00,85.9,9.6462,0.048,0.004,0.6,0.583,52,111.5,5.08,698
07/03/2018 12:00,97.8,11.879,0.0481,0.002,0.42,0.607,50,111.7,5.56,700
07/04/2018 12:00,133,20.327,0.0567,0.001,2.46,0.948,45.8,108.1,5.9,704
07/05/2018 12:00,133,27.248,0.1093,0.031,1.85,0.767,45,99,6.66,682
07/06/2018 12:00,152,43.184,0.1259,0.016,6.85,1.575,35.3,73.5,8.13,593
07/07/2018 12:00,108,12.371,0.0572,0.012,4.35,0.857,42.9,81.9,6.95,641
07/08/2018 12:00,87.1,8.766,0.0475,0.012,2.55,0.767,47.9,89.6,6.44,650
07/09/2018 12:00,77.2,7.9628,0.0439,0.01,1.74,0.588,51.7,92.6,5.56,663
07/09/2018 13:20,77.2,5.0793,0.0424,0.012,1.62,0.593,51.6,93.8,5.82,656
07/09/2018 20:00,76,9.9009,0.0486,0.027,2.03,0.651,54.5,90.9,5.39,689
07/10/2018 20:00,73.4,8.9399,0.0474,0.013,1.75,0.615,53.8,95.1,5.5,674
07/11/2018 20:00,67.1,9.1575,0.0435,0.01,1.52,0.575,54,94.1,4.93,657
07/12/2018 20:00,63.5,7.2655,0.0429,0.005,1.46,0.588,56.5,94.8,4.47,660
07/13/2018 20:00,62.3,8.252,0.0444,0.01,1.73,0.622,58.5,99,4.5,677
07/14/2018 20:00,58.8,7.1243,0.0467,0.012,1.77,0.632,58.3,105,4.91,696
