"yearmo","strata","strata.n","dload.bi_kgd","dload.ub_kgd","tload_kglenS","degf","lenObs","lenStr","MSE_kglenS","Cl_kglenS","flowmu_m3s","flowav_m3s"
200305,8,4,14137.2376243721,14137.2376243721,42411.7,2,3,3,2192517.13867976,13514.9377789347,295.979794576,295.979794576
200305,8,5,5446.10104973616,5446.09230828708,32676.6,3,4,6,340034.027055062,6428.54809429,296.110335024,296.1370944
200305,8,6,3653.81052322176,3653.81052322176,14615.2,3,4,4,19364.9129476711,1022.74702146396,296.2503616,296.2503616
200305,8,7,3209.09055927921,3209.09055927921,9627.3,2,3,3,291.411766798388,155.810275024727,296.347912976,296.347912976
200305,8,8,2791.70487894528,2791.70487894528,8375.1,2,3,3,9403.22812419449,885.076965732039,296.4344208,296.4344208
200305,9,1,4297.07283238195,4297.07283238195,21485.4,4,5,5,1408251.28384424,8237.00212037996,295.6698672,295.6698672
200305,9,2,15364.4491652659,15364.4491652659,46093.3,2,3,3,3120077.98908868,16122.2361070356,295.7831344,295.7831344
200305,9,3,14144.8215298763,14144.8215298763,42434.5,2,3,3,1399995.75268683,10799.5562592595,295.864969952,295.864969952
200305,9,4,16641.9278055825,16641.9278055825,49925.8,2,3,3,1946400.36843798,12733.8180841965,295.9530352,295.9530352
200305,9,5,7908.18885149633,7908.10703812934,39540.5,2,3,5,3688855.53972502,29217.1012646388,296.0691057632,296.077298757333
200305,9,6,4546.45203052032,4546.45203052032,13639.4,2,3,3,63819.7146990513,2305.79122110248,296.1795696,296.1795696
200305,9,7,3523.88299802112,3523.88299802112,10571.6,2,3,3,4877.03034563721,637.412067197996,296.26452,296.26452
200305,9,8,3209.09055927921,3209.09055927921,9627.3,2,3,3,291.411766798388,155.810275024727,296.347912976,296.347912976
200305,9,9,2791.70487894528,2791.70487894528,8375.1,2,3,3,9403.22812419449,885.076965732039,296.4344208,296.4344208
200306,0,1,-45104.5116430589,-45104.5116430589,-1353135.3,29,30,30,281911240034.578,201650.48712278,296.8990003792,296.8990003792
200307,0,1,7791.43333158276,7791.43333158276,241534.4,30,31,31,258720666.585057,5997.47730927401,297.764707526194,297.764707526194
200308,0,1,5728.33626463925,5728.33626463925,177578.4,30,31,31,132520433.956189,4292.34357753275,298.642679044645,298.642679044645
200309,0,1,6588.88477255596,6588.88477255596,197666.5,29,30,30,228322972.283843,5738.75764350269,299.5063263728,299.5063263728
